#=Quote,EventSymbol,EventTime,BidTime,BidExchangeCode,BidPrice,BidSize,AskTime,AskExchangeCode,AskPrice,AskSize
Quote,AAPL,20190807-083613.945-0500,20190807-083613-0500,V,195.44,2,20190807-083613-0500,P,195.47,4
Quote,AAPL,20190807-083613.945-0500,20190807-083613-0500,V,195.44,2,20190807-083613-0500,P,195.47,5
Quote,AAPL,20190807-083613.946-0500,20190807-083613-0500,V,195.44,1,20190807-083613-0500,P,195.47,5
Quote,AAPL,20190807-083613.946-0500,20190807-083613-0500,P,195.43,4,20190807-083613-0500,P,195.47,5
Quote,AAPL,20190807-083613.947-0500,20190807-083613-0500,P,195.43,1,20190807-083613-0500,P,195.47,5
Quote,AAPL,20190807-083613.947-0500,20190807-083613-0500,P,195.43,1,20190807-083613-0500,P,195.47,4
Quote,AAPL,20190807-083613.950-0500,20190807-083613-0500,P,195.43,1,20190807-083613-0500,P,195.47,3
Quote,AAPL,20190807-083613.950-0500,20190807-083613-0500,Q,195.43,2,20190807-083613-0500,P,195.47,2
Quote,AAPL,20190807-083613.950-0500,20190807-083613-0500,P,195.43,1,20190807-083613-0500,P,195.47,2
Quote,AAPL,20190807-083613.950-0500,20190807-083613-0500,P,195.43,1,20190807-083613-0500,P,195.47,1
Quote,AAPL,20190807-083613.950-0500,20190807-083613-0500,V,195.43,1,20190807-083613-0500,V,195.47,1
Quote,AAPL,20190807-083613.950-0500,20190807-083613-0500,Z,195.43,2,20190807-083613-0500,V,195.47,1
Quote,AAPL,20190807-083613.950-0500,20190807-083613-0500,V,195.43,1,20190807-083613-0500,V,195.47,1
Quote,AAPL,20190807-083613.951-0500,20190807-083613-0500,V,195.43,2,20190807-083613-0500,V,195.47,1
Quote,AAPL,20190807-083613.951-0500,20190807-083613-0500,V,195.43,2,20190807-083613-0500,P,195.48,1
Quote,AAPL,20190807-083613.962-0500,20190807-083613-0500,V,195.43,2,20190807-083613-0500,V,195.48,1
Quote,AAPL,20190807-083613.962-0500,20190807-083613-0500,V,195.43,2,20190807-083613-0500,Q,195.49,2
Quote,AAPL,20190807-083613.994-0500,20190807-083613-0500,V,195.43,2,20190807-083613-0500,X,195.49,3
Quote,AAPL,20190807-083614.048-0500,20190807-083613-0500,V,195.43,2,20190807-083614-0500,X,195.48,4
Quote,AAPL,20190807-083614.048-0500,20190807-083613-0500,V,195.43,2,20190807-083614-0500,X,195.48,5
Quote,AAPL,20190807-083614.048-0500,20190807-083613-0500,V,195.43,2,20190807-083614-0500,N,195.48,1
Quote,AAPL,20190807-083614.049-0500,20190807-083614-0500,V,195.43,1,20190807-083614-0500,N,195.48,1
Quote,AAPL,20190807-083614.049-0500,20190807-083614-0500,V,195.43,1,20190807-083614-0500,N,195.48,2
Quote,AAPL,20190807-083614.049-0500,20190807-083614-0500,V,195.43,1,20190807-083614-0500,N,195.48,1
Quote,AAPL,20190807-083614.049-0500,20190807-083614-0500,P,195.42,6,20190807-083614-0500,N,195.48,1
Quote,AAPL,20190807-083614.081-0500,20190807-083614-0500,A,195.44,1,20190807-083614-0500,N,195.48,1
Quote,AAPL,20190807-083614.081-0500,20190807-083614-0500,P,195.44,2,20190807-083614-0500,N,195.48,1
Quote,AAPL,20190807-083614.081-0500,20190807-083614-0500,P,195.44,2,20190807-083614-0500,V,195.48,1
Quote,AAPL,20190807-083614.082-0500,20190807-083614-0500,P,195.44,2,20190807-083614-0500,N,195.48,1
Quote,AAPL,20190807-083614.083-0500,20190807-083614-0500,P,195.44,2,20190807-083614-0500,V,195.48,1
Quote,AAPL,20190807-083614.083-0500,20190807-083614-0500,P,195.44,2,20190807-083614-0500,N,195.48,1
Quote,AAPL,20190807-083614.083-0500,20190807-083614-0500,P,195.44,2,20190807-083614-0500,V,195.48,1
Quote,AAPL,20190807-083614.084-0500,20190807-083614-0500,P,195.44,2,20190807-083614-0500,P,195.49,4
Quote,AAPL,20190807-083614.095-0500,20190807-083614-0500,Z,195.44,2,20190807-083614-0500,N,195.49,1
Quote,AAPL,20190807-083614.095-0500,20190807-083614-0500,Z,195.44,2,20190807-083614-0500,V,195.49,1
Quote,AAPL,20190807-083614.095-0500,20190807-083614-0500,P,195.44,5,20190807-083614-0500,V,195.49,1
Quote,AAPL,20190807-083614.096-0500,20190807-083614-0500,P,195.44,5,20190807-083614-0500,Q,195.5,16
Quote,AAPL,20190807-083614.107-0500,20190807-083614-0500,P,195.44,2,20190807-083614-0500,Q,195.5,16
Quote,AAPL,20190807-083614.185-0500,20190807-083614-0500,P,195.44,2,20190807-083614-0500,K,195.49,1
Quote,AAPL,20190807-083614.186-0500,20190807-083614-0500,V,195.44,2,20190807-083614-0500,K,195.49,1
Quote,AAPL,20190807-083614.228-0500,20190807-083614-0500,V,195.44,2,20190807-083614-0500,V,195.49,1
Quote,AAPL,20190807-083614.228-0500,20190807-083614-0500,V,195.44,2,20190807-083614-0500,N,195.49,7
Quote,AAPL,20190807-083614.228-0500,20190807-083614-0500,V,195.44,2,20190807-083614-0500,N,195.49,8
Quote,AAPL,20190807-083614.228-0500,20190807-083614-0500,A,195.44,1,20190807-083614-0500,N,195.49,8
Quote,AAPL,20190807-083614.228-0500,20190807-083614-0500,A,195.44,1,20190807-083614-0500,X,195.47,1
Quote,AAPL,20190807-083614.228-0500,20190807-083614-0500,A,195.44,1,20190807-083614-0500,P,195.48,7
Quote,AAPL,20190807-083614.228-0500,20190807-083614-0500,A,195.44,1,20190807-083614-0500,P,195.48,8
Quote,AAPL,20190807-083614.228-0500,20190807-083614-0500,A,195.44,1,20190807-083614-0500,P,195.48,9
Quote,AAPL,20190807-083614.228-0500,20190807-083614-0500,B,195.44,1,20190807-083614-0500,P,195.48,9
Quote,AAPL,20190807-083614.255-0500,20190807-083614-0500,B,195.44,1,20190807-083614-0500,P,195.48,8
Quote,AAPL,20190807-083614.258-0500,20190807-083614-0500,B,195.44,1,20190807-083614-0500,P,195.48,7
Quote,AAPL,20190807-083614.258-0500,20190807-083614-0500,B,195.44,1,20190807-083614-0500,V,195.48,1
Quote,AAPL,20190807-083614.302-0500,20190807-083614-0500,B,195.44,1,20190807-083614-0500,Z,195.47,2
Quote,AAPL,20190807-083614.438-0500,20190807-083614-0500,Y,195.44,1,20190807-083614-0500,Z,195.47,2
Quote,AAPL,20190807-083614.438-0500,20190807-083614-0500,Y,195.44,1,20190807-083614-0500,J,195.44,1
Quote,AAPL,20190807-083614.438-0500,20190807-083614-0500,P,195.44,1,20190807-083614-0500,J,195.44,1
Quote,AAPL,20190807-083614.438-0500,20190807-083614-0500,P,195.44,1,20190807-083614-0500,K,195.44,1
Quote,AAPL,20190807-083614.439-0500,20190807-083614-0500,P,195.43,2,20190807-083614-0500,K,195.44,1
Quote,AAPL,20190807-083614.442-0500,20190807-083614-0500,P,195.43,2,20190807-083614-0500,P,195.44,2
Quote,AAPL,20190807-083614.443-0500,20190807-083614-0500,P,195.42,3,20190807-083614-0500,P,195.44,2
Quote,AAPL,20190807-083614.443-0500,20190807-083614-0500,P,195.41,8,20190807-083614-0500,P,195.44,2
Quote,AAPL,20190807-083614.443-0500,20190807-083614-0500,N,195.41,2,20190807-083614-0500,P,195.44,2
Quote,AAPL,20190807-083614.443-0500,20190807-083614-0500,P,195.4,4,20190807-083614-0500,P,195.44,2
Quote,AAPL,20190807-083614.443-0500,20190807-083614-0500,Q,195.4,1,20190807-083614-0500,P,195.44,2
Quote,AAPL,20190807-083614.443-0500,20190807-083614-0500,K,195.41,1,20190807-083614-0500,P,195.44,2
Quote,AAPL,20190807-083614.444-0500,20190807-083614-0500,Q,195.4,1,20190807-083614-0500,P,195.44,2
Quote,AAPL,20190807-083614.463-0500,20190807-083614-0500,Q,195.4,1,20190807-083614-0500,N,195.46,3
Quote,AAPL,20190807-083614.469-0500,20190807-083614-0500,P,195.39,4,20190807-083614-0500,N,195.46,3
Quote,AAPL,20190807-083614.470-0500,20190807-083614-0500,P,195.39,4,20190807-083614-0500,V,195.45,1
Quote,AAPL,20190807-083614.487-0500,20190807-083614-0500,P,195.39,4,20190807-083614-0500,N,195.45,2
Quote,AAPL,20190807-083614.487-0500,20190807-083614-0500,P,195.39,4,20190807-083614-0500,N,195.45,3
Quote,AAPL,20190807-083614.517-0500,20190807-083614-0500,P,195.39,4,20190807-083614-0500,N,195.45,2
Quote,AAPL,20190807-083614.517-0500,20190807-083614-0500,N,195.39,2,20190807-083614-0500,N,195.45,2
Quote,AAPL,20190807-083614.621-0500,20190807-083614-0500,N,195.39,2,20190807-083614-0500,V,195.45,1
Quote,AAPL,20190807-083614.656-0500,20190807-083614-0500,N,195.39,2,20190807-083614-0500,P,195.46,3
Quote,AAPL,20190807-083614.664-0500,20190807-083614-0500,N,195.39,2,20190807-083614-0500,V,195.45,1
Quote,AAPL,20190807-083614.664-0500,20190807-083614-0500,N,195.39,2,20190807-083614-0500,P,195.46,3
Quote,AAPL,20190807-083614.682-0500,20190807-083614-0500,Z,195.39,1,20190807-083614-0500,Q,195.44,1
Quote,AAPL,20190807-083614.682-0500,20190807-083614-0500,Z,195.39,1,20190807-083614-0500,Q,195.44,2
Quote,AAPL,20190807-083614.682-0500,20190807-083614-0500,Z,195.39,1,20190807-083614-0500,Q,195.44,1
Quote,AAPL,20190807-083614.682-0500,20190807-083614-0500,Z,195.39,1,20190807-083614-0500,P,195.46,3
Quote,AAPL,20190807-083614.682-0500,20190807-083614-0500,Z,195.39,1,20190807-083614-0500,X,195.44,1
Quote,AAPL,20190807-083614.682-0500,20190807-083614-0500,Z,195.39,1,20190807-083614-0500,N,195.44,2
Quote,AAPL,20190807-083614.682-0500,20190807-083614-0500,Z,195.39,1,20190807-083614-0500,X,195.43,1
Quote,AAPL,20190807-083614.683-0500,20190807-083614-0500,B,195.39,1,20190807-083614-0500,X,195.43,1
Quote,AAPL,20190807-083614.683-0500,20190807-083614-0500,B,195.39,1,20190807-083614-0500,N,195.44,2
Quote,AAPL,20190807-083614.715-0500,20190807-083614-0500,B,195.39,1,20190807-083614-0500,V,195.44,1
Quote,AAPL,20190807-083614.835-0500,20190807-083614-0500,Q,195.4,1,20190807-083614-0500,V,195.44,1
Quote,AAPL,20190807-083614.835-0500,20190807-083614-0500,Q,195.4,2,20190807-083614-0500,V,195.44,1
Quote,AAPL,20190807-083614.835-0500,20190807-083614-0500,Q,195.4,3,20190807-083614-0500,V,195.44,1
Quote,AAPL,20190807-083614.835-0500,20190807-083614-0500,Q,195.4,4,20190807-083614-0500,V,195.44,1
Quote,AAPL,20190807-083614.835-0500,20190807-083614-0500,Q,195.4,5,20190807-083614-0500,V,195.44,1
Quote,AAPL,20190807-083614.836-0500,20190807-083614-0500,N,195.4,6,20190807-083614-0500,V,195.44,1
Quote,AAPL,20190807-083614.836-0500,20190807-083614-0500,N,195.4,6,20190807-083614-0500,N,195.46,3
Quote,AAPL,20190807-083614.836-0500,20190807-083614-0500,V,195.41,1,20190807-083614-0500,N,195.46,3
Quote,AAPL,20190807-083614.848-0500,20190807-083614-0500,V,195.41,1,20190807-083614-0500,V,195.45,1
Quote,AAPL,20190807-083614.866-0500,20190807-083614-0500,N,195.4,6,20190807-083614-0500,V,195.45,1
Quote,AAPL,20190807-083614.952-0500,20190807-083614-0500,Q,195.4,3,20190807-083614-0500,V,195.45,1
Quote,AAPL,20190807-083614.988-0500,20190807-083614-0500,N,195.4,3,20190807-083614-0500,V,195.45,1
Quote,AAPL,20190807-083614.988-0500,20190807-083614-0500,V,195.4,1,20190807-083614-0500,V,195.45,1
Quote,AAPL,20190807-083614.989-0500,20190807-083614-0500,P,195.39,7,20190807-083614-0500,V,195.45,1
Quote,AAPL,20190807-083615.079-0500,20190807-083615-0500,N,195.42,1,20190807-083614-0500,V,195.45,1
Quote,AAPL,20190807-083615.080-0500,20190807-083615-0500,N,195.42,1,20190807-083615-0500,P,195.46,3
Quote,AAPL,20190807-083615.100-0500,20190807-083615-0500,N,195.42,1,20190807-083615-0500,N,195.46,3
Quote,AAPL,20190807-083615.137-0500,20190807-083615-0500,N,195.42,1,20190807-083615-0500,K,195.45,1
Quote,AAPL,20190807-083615.154-0500,20190807-083615-0500,N,195.42,1,20190807-083615-0500,Q,195.45,1
Quote,AAPL,20190807-083615.211-0500,20190807-083615-0500,A,195.42,1,20190807-083615-0500,Q,195.45,1
Quote,AAPL,20190807-083615.211-0500,20190807-083615-0500,A,195.42,1,20190807-083615-0500,Q,195.45,2
Quote,AAPL,20190807-083615.211-0500,20190807-083615-0500,A,195.42,1,20190807-083615-0500,P,195.45,5
Quote,AAPL,20190807-083615.212-0500,20190807-083615-0500,A,195.42,1,20190807-083615-0500,P,195.45,6
Quote,AAPL,20190807-083615.212-0500,20190807-083615-0500,P,195.39,7,20190807-083615-0500,P,195.45,6
Quote,AAPL,20190807-083615.212-0500,20190807-083615-0500,P,195.39,7,20190807-083615-0500,Q,195.44,1
Quote,AAPL,20190807-083615.212-0500,20190807-083615-0500,P,195.39,7,20190807-083615-0500,Q,195.44,2
Quote,AAPL,20190807-083615.212-0500,20190807-083615-0500,P,195.39,7,20190807-083615-0500,Q,195.44,1
Quote,AAPL,20190807-083615.212-0500,20190807-083615-0500,P,195.39,7,20190807-083615-0500,X,195.44,1
Quote,AAPL,20190807-083615.212-0500,20190807-083615-0500,N,195.39,4,20190807-083615-0500,X,195.44,1
Quote,AAPL,20190807-083615.212-0500,20190807-083615-0500,N,195.39,4,20190807-083615-0500,N,195.44,2
Quote,AAPL,20190807-083615.212-0500,20190807-083615-0500,N,195.39,4,20190807-083615-0500,X,195.44,1
Quote,AAPL,20190807-083615.212-0500,20190807-083615-0500,N,195.39,4,20190807-083615-0500,Q,195.44,1
Quote,AAPL,20190807-083615.212-0500,20190807-083615-0500,N,195.39,4,20190807-083615-0500,Q,195.44,2
Quote,AAPL,20190807-083615.212-0500,20190807-083615-0500,N,195.39,4,20190807-083615-0500,Q,195.44,1
Quote,AAPL,20190807-083615.212-0500,20190807-083615-0500,N,195.39,4,20190807-083615-0500,P,195.44,2
Quote,AAPL,20190807-083615.212-0500,20190807-083615-0500,N,195.39,4,20190807-083615-0500,Q,195.44,1
Quote,AAPL,20190807-083615.212-0500,20190807-083615-0500,P,195.39,6,20190807-083615-0500,Q,195.44,1
Quote,AAPL,20190807-083615.212-0500,20190807-083615-0500,B,195.39,1,20190807-083615-0500,Q,195.44,1
Quote,AAPL,20190807-083615.212-0500,20190807-083615-0500,N,195.39,6,20190807-083615-0500,Q,195.44,1
Quote,AAPL,20190807-083615.212-0500,20190807-083615-0500,P,195.39,7,20190807-083615-0500,Q,195.44,1
Quote,AAPL,20190807-083615.212-0500,20190807-083615-0500,B,195.39,1,20190807-083615-0500,Q,195.44,1
Quote,AAPL,20190807-083615.248-0500,20190807-083615-0500,B,195.39,1,20190807-083615-0500,Z,195.44,1
Quote,AAPL,20190807-083615.248-0500,20190807-083615-0500,B,195.39,1,20190807-083615-0500,V,195.44,1
Quote,AAPL,20190807-083615.254-0500,20190807-083615-0500,Q,195.39,2,20190807-083615-0500,V,195.44,1
Quote,AAPL,20190807-083615.254-0500,20190807-083615-0500,Q,195.39,3,20190807-083615-0500,V,195.44,1
Quote,AAPL,20190807-083615.254-0500,20190807-083615-0500,N,195.4,6,20190807-083615-0500,V,195.44,1
Quote,AAPL,20190807-083615.254-0500,20190807-083615-0500,P,195.4,7,20190807-083615-0500,V,195.44,1
Quote,AAPL,20190807-083615.254-0500,20190807-083615-0500,P,195.4,7,20190807-083615-0500,N,195.45,3
Quote,AAPL,20190807-083615.284-0500,20190807-083615-0500,N,195.4,6,20190807-083615-0500,N,195.45,3
Quote,AAPL,20190807-083615.284-0500,20190807-083615-0500,Q,195.39,2,20190807-083615-0500,N,195.45,3
Quote,AAPL,20190807-083615.293-0500,20190807-083615-0500,Q,195.39,2,20190807-083615-0500,N,195.45,5
Quote,AAPL,20190807-083615.293-0500,20190807-083615-0500,Q,195.39,2,20190807-083615-0500,N,195.45,6
Quote,AAPL,20190807-083615.360-0500,20190807-083615-0500,Q,195.39,2,20190807-083615-0500,N,195.45,4
Quote,AAPL,20190807-083615.376-0500,20190807-083615-0500,K,195.39,2,20190807-083615-0500,N,195.45,4
Quote,AAPL,20190807-083615.376-0500,20190807-083615-0500,K,195.39,2,20190807-083615-0500,Q,195.43,1
Quote,AAPL,20190807-083615.376-0500,20190807-083615-0500,K,195.39,1,20190807-083615-0500,Q,195.43,1
Quote,AAPL,20190807-083615.376-0500,20190807-083615-0500,P,195.39,1,20190807-083615-0500,Q,195.43,1
Quote,AAPL,20190807-083615.376-0500,20190807-083615-0500,P,195.39,1,20190807-083615-0500,Q,195.43,2
Quote,AAPL,20190807-083615.376-0500,20190807-083615-0500,P,195.39,1,20190807-083615-0500,Q,195.43,3
Quote,AAPL,20190807-083615.376-0500,20190807-083615-0500,P,195.39,1,20190807-083615-0500,X,195.43,4
Quote,AAPL,20190807-083615.376-0500,20190807-083615-0500,P,195.39,1,20190807-083615-0500,Z,195.42,2
Quote,AAPL,20190807-083615.376-0500,20190807-083615-0500,P,195.38,5,20190807-083615-0500,Z,195.42,2
Quote,AAPL,20190807-083615.376-0500,20190807-083615-0500,P,195.38,4,20190807-083615-0500,Z,195.42,2
Quote,AAPL,20190807-083615.376-0500,20190807-083615-0500,N,195.38,4,20190807-083615-0500,Z,195.42,2
Quote,AAPL,20190807-083615.376-0500,20190807-083615-0500,P,195.37,3,20190807-083615-0500,Z,195.42,2
Quote,AAPL,20190807-083615.376-0500,20190807-083615-0500,N,195.37,3,20190807-083615-0500,Z,195.42,2
Quote,AAPL,20190807-083615.376-0500,20190807-083615-0500,P,195.37,3,20190807-083615-0500,N,195.42,7
Quote,AAPL,20190807-083615.376-0500,20190807-083615-0500,P,195.37,3,20190807-083615-0500,N,195.42,9
Quote,AAPL,20190807-083615.376-0500,20190807-083615-0500,N,195.37,3,20190807-083615-0500,N,195.42,9
Quote,AAPL,20190807-083615.376-0500,20190807-083615-0500,N,195.37,3,20190807-083615-0500,N,195.42,10
Quote,AAPL,20190807-083615.376-0500,20190807-083615-0500,N,195.37,3,20190807-083615-0500,N,195.42,8
Quote,AAPL,20190807-083615.377-0500,20190807-083615-0500,N,195.37,3,20190807-083615-0500,N,195.42,7
Quote,AAPL,20190807-083615.377-0500,20190807-083615-0500,N,195.37,3,20190807-083615-0500,P,195.41,1
Quote,AAPL,20190807-083615.379-0500,20190807-083615-0500,Q,195.37,3,20190807-083615-0500,P,195.41,1
Quote,AAPL,20190807-083615.388-0500,20190807-083615-0500,Q,195.37,3,20190807-083615-0500,Y,195.41,1
Quote,AAPL,20190807-083615.431-0500,20190807-083615-0500,N,195.37,3,20190807-083615-0500,Y,195.41,1
Quote,AAPL,20190807-083615.464-0500,20190807-083615-0500,P,195.37,4,20190807-083615-0500,Y,195.41,1
Quote,AAPL,20190807-083615.529-0500,20190807-083615-0500,N,195.37,3,20190807-083615-0500,Y,195.41,1
Quote,AAPL,20190807-083615.529-0500,20190807-083615-0500,Q,195.37,1,20190807-083615-0500,Y,195.41,1
Quote,AAPL,20190807-083615.529-0500,20190807-083615-0500,P,195.36,4,20190807-083615-0500,Y,195.41,1
Quote,AAPL,20190807-083615.529-0500,20190807-083615-0500,P,195.36,4,20190807-083615-0500,Q,195.4,1
Quote,AAPL,20190807-083615.530-0500,20190807-083615-0500,N,195.36,2,20190807-083615-0500,Q,195.4,1
Quote,AAPL,20190807-083615.530-0500,20190807-083615-0500,P,195.36,1,20190807-083615-0500,Q,195.4,1
Quote,AAPL,20190807-083615.530-0500,20190807-083615-0500,N,195.35,4,20190807-083615-0500,Q,195.4,1
Quote,AAPL,20190807-083615.530-0500,20190807-083615-0500,K,195.36,1,20190807-083615-0500,Q,195.4,1
Quote,AAPL,20190807-083615.530-0500,20190807-083615-0500,K,195.36,1,20190807-083615-0500,N,195.41,5
Quote,AAPL,20190807-083615.532-0500,20190807-083615-0500,K,195.36,1,20190807-083615-0500,Q,195.4,1
Quote,AAPL,20190807-083615.532-0500,20190807-083615-0500,K,195.36,1,20190807-083615-0500,X,195.4,2
Quote,AAPL,20190807-083615.532-0500,20190807-083615-0500,K,195.36,1,20190807-083615-0500,N,195.4,3
Quote,AAPL,20190807-083615.532-0500,20190807-083615-0500,K,195.36,1,20190807-083615-0500,N,195.4,4
Quote,AAPL,20190807-083615.532-0500,20190807-083615-0500,K,195.36,1,20190807-083615-0500,N,195.4,5
Quote,AAPL,20190807-083615.533-0500,20190807-083615-0500,K,195.36,1,20190807-083615-0500,N,195.4,4
Quote,AAPL,20190807-083615.559-0500,20190807-083615-0500,K,195.36,1,20190807-083615-0500,P,195.4,3
Quote,AAPL,20190807-083615.560-0500,20190807-083615-0500,K,195.36,1,20190807-083615-0500,N,195.4,3
Quote,AAPL,20190807-083615.560-0500,20190807-083615-0500,K,195.36,1,20190807-083615-0500,Z,195.39,2
Quote,AAPL,20190807-083615.633-0500,20190807-083615-0500,K,195.36,1,20190807-083615-0500,Z,195.39,1
Quote,AAPL,20190807-083615.633-0500,20190807-083615-0500,K,195.36,1,20190807-083615-0500,V,195.39,1
Quote,AAPL,20190807-083615.634-0500,20190807-083615-0500,K,195.36,1,20190807-083615-0500,P,195.41,3
Quote,AAPL,20190807-083615.681-0500,20190807-083615-0500,V,195.36,1,20190807-083615-0500,P,195.41,3
Quote,AAPL,20190807-083615.681-0500,20190807-083615-0500,V,195.36,1,20190807-083615-0500,X,195.4,1
Quote,AAPL,20190807-083615.681-0500,20190807-083615-0500,V,195.36,1,20190807-083615-0500,P,195.41,3
Quote,AAPL,20190807-083615.681-0500,20190807-083615-0500,V,195.36,1,20190807-083615-0500,K,195.39,1
Quote,AAPL,20190807-083615.682-0500,20190807-083615-0500,N,195.35,1,20190807-083615-0500,K,195.39,1
Quote,AAPL,20190807-083615.682-0500,20190807-083615-0500,N,195.34,4,20190807-083615-0500,K,195.39,1
Quote,AAPL,20190807-083615.682-0500,20190807-083615-0500,N,195.34,4,20190807-083615-0500,Q,195.4,2
Quote,AAPL,20190807-083615.682-0500,20190807-083615-0500,N,195.34,4,20190807-083615-0500,V,195.39,1
Quote,AAPL,20190807-083615.683-0500,20190807-083615-0500,N,195.34,4,20190807-083615-0500,Q,195.4,2
Quote,AAPL,20190807-083615.691-0500,20190807-083615-0500,N,195.34,4,20190807-083615-0500,N,195.4,3
Quote,AAPL,20190807-083615.691-0500,20190807-083615-0500,N,195.34,4,20190807-083615-0500,N,195.4,4
Quote,AAPL,20190807-083615.691-0500,20190807-083615-0500,N,195.34,4,20190807-083615-0500,Q,195.39,2
Quote,AAPL,20190807-083615.691-0500,20190807-083615-0500,N,195.34,4,20190807-083615-0500,Q,195.39,3
Quote,AAPL,20190807-083615.691-0500,20190807-083615-0500,N,195.34,4,20190807-083615-0500,Q,195.39,4
Quote,AAPL,20190807-083615.691-0500,20190807-083615-0500,N,195.34,4,20190807-083615-0500,Z,195.39,2
Quote,AAPL,20190807-083615.692-0500,20190807-083615-0500,Q,195.34,2,20190807-083615-0500,Z,195.39,2
Quote,AAPL,20190807-083615.692-0500,20190807-083615-0500,N,195.34,6,20190807-083615-0500,Z,195.39,2
Quote,AAPL,20190807-083615.692-0500,20190807-083615-0500,P,195.34,6,20190807-083615-0500,Z,195.39,2
Quote,AAPL,20190807-083615.705-0500,20190807-083615-0500,P,195.34,6,20190807-083615-0500,Q,195.4,1
Quote,AAPL,20190807-083615.762-0500,20190807-083615-0500,N,195.34,6,20190807-083615-0500,Q,195.4,1
Quote,AAPL,20190807-083615.858-0500,20190807-083615-0500,N,195.34,6,20190807-083615-0500,Q,195.39,1
Quote,AAPL,20190807-083615.859-0500,20190807-083615-0500,N,195.34,6,20190807-083615-0500,Q,195.39,2
Quote,AAPL,20190807-083615.859-0500,20190807-083615-0500,N,195.34,6,20190807-083615-0500,Q,195.39,3
Quote,AAPL,20190807-083615.859-0500,20190807-083615-0500,N,195.34,6,20190807-083615-0500,Z,195.39,4
Quote,AAPL,20190807-083615.886-0500,20190807-083615-0500,N,195.34,6,20190807-083615-0500,Z,195.39,3
Quote,AAPL,20190807-083615.928-0500,20190807-083615-0500,P,195.34,3,20190807-083615-0500,Z,195.39,3
